,,,
SL NO,HS CODE,,DESCRIPTION
13281,74040023,,"Nickel silver scrap namely the following mixed new nickel silver clippings
covered by ISRI code word Maize new nickel silver clippings covered by
ISRI code word Major new segregated nickel silver clippings covered by
ISRI code word Milar old nickel silver clippings covered by Isri code word
Malic nickel silver castings covered by ISRI code word Naggy nickel silver
turnings covered by ISRI code word Niece"
13282,7404.00.29,,Other
13283,7405,,Master alloys of copper.
13284,7405.00,,Master alloys of copper.
13285,7405.00.00,,Master alloys of copper
13286,7406,,Copper powders and flakes.
13287,7406.10,,Powders of Non-lamellar structure
13288,7406.10.00,,Powders of non-lamellar structure
13289,7406.20,,- Powders of lamellar structure; flakes
13290,7406.20.00,,Powders of lamellar structure; flakes
13291,7407,,"Copper bars, rods and profiles."
13292,7407.10,,of refined copper
13293,7407.10.10,,Electrolytic copper rods or black copper rods
13294,7407.10.20,,Other copper rods
13295,7407.10.30,,Copper bars (excluding hollow bars)
13296,7407.10.40,,Hollow bars of copper <br> Profiles:
13297,7407.10.51,,Hollow profiles
13298,7407.10.59,,Other
13299,7407.10.90,,Other <br> of coppers alloys:
13300,7407,,of copper-zinc base alloys (brass)
13301,7407.21.10,,Bars
13302,7407.21.20,,Rods
13303,7407.21.30,,Hollow bars
13304,7407.21.90,,Other
13305,7407,,Other
13306,7407.29.10,,Rods of bronze and similar alloys <br> Profiles:
13307,7407.29.21,,Hollow
13308,7407.29.29,,Other
13309,7407.29.90,,Other
13310,7408,,Copper wire.<br> of refine copper
13311,7408,,-- Of which the maximum cross-sectional dimension exceeds 6 mm
13312,7408.11.10,,Copper weld wire
13313,7408.11.90,,Other
13314,7408,,Other
13315,7408.19.10,,Copper weld wire
13316,7408.19.20,,Welding wire
13317,7408.19.90,,Other <br> Of copper alloys:
13318,7408,,of copper-zinc base alloys (brass)
13319,7408.21.10,,Of which the maximum cross-sectional dimension exceeds 6 mm
13320,7408.21.90,,Other
13321,7408,,"-- Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc
base alloys (nickel silver)"
13322,7408.22.10,,Silver plated flattened wire of copper (lametta)
,,,
SL NO,HS CODE,,DESCRIPTION
13323,7408.22.20,,Of which the maximum cross-sectional dimension exceeds 6 mm
13324,7408.22.90,,Other
13325,7408,,Other
13326,7408.29.10,,Wire of bronze and similar alloys
13327,7408.29.90,,Other
13328,7409,,"Copper plates, sheets and strip, of a thickness exceeding 0.12.5 mm.
<br> of refined copper"
13329,7409,,in coils
13330,7409.11.00,,In coils
13331,7409,,Other
13332,7409.19.00,,Other <br> Of copper-zinc base alloys (brass):
13333,7409,,in coils
13334,7409.21.00,,In coils
13335,7409,,Other
13336,7409.29.00,,Other <br> Of copper-tin base alloys (bronze):
13337,7409,,in coils
13338,7409.31.00,,In coils
13339,7409,,Other
13340,7409.39.00,,Other
13341,7409.40,,"- Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc
base alloys (nickel silver)"
13342,7409.40.00,,"Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base
alloys (nickel silver)"
13343,7409.90,,of Other copper alloys
13344,7409.90.00,,Of other copper alloys
13345,7410,,"Copper foil (whether or not printed or backed with paper,
paperboard, plastics or similar backing materials) of a thickness
(excluding any backing) not exceeding 0.12.5 mm.<br> not backed"
13346,7410,,of refined copper
13347,7410.11.00,,Of refined copper
13348,7410,,of copper alloys
13349,7410.12.00,,Of copper alloys <br> Backed:
13350,7410,,of refined copper
13351,7410.21.00,,Of refined copper
13352,7410,,of copper alloys
13353,7410.22.00,,Of copper alloys
13354,7411,,Copper tubes and pipes.
13355,7411.10,,of refined copper
13356,7411.10.00,,Of refined copper <br> Of copper alloys:
13357,7411,,of copper-zinc base alloys (brass)
13358,7411.21.00,,Of copper-zinc base alloys (brass)
13359,7411,,"-- Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc
base alloys (nickel silver)"
13360,7411.22.00,,"Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base
alloys (nickel silver)"
13361,7411,,Other
13362,7411.29.00,,Other
13363,7412,,"Copper tube or pipe fittings (for example, couplings, elbows,
sleeves)."
13364,7412.10,,of refined copper
13365,7412.10.00,,Of refined copper
,,,
SL NO,HS CODE,,DESCRIPTION
13366,7412.20,,of copper alloys <br> brass
13367,7412.20.11,,Tube-well strainer
13368,7412.20.12,,Hose connectors
13369,7412.20.19,,Other
13370,7412.20.90,,Fittings of bronze and similar alloys of copper
13371,7413,,"Stranded wire, cables, plaited bands and the like, of copper, not
electrically insulated."
13372,7413.00,,"Stranded wire, cables, plaited bands and the like, of copper, not
electrically insulated."
13373,7413.00.00,,"Stranded wire, cables, plated bands and the like, of copper, not
electrically insulated"
13374,7415,,"Nails, tacks, drawing pins, staples (other than those of heading
83.05) and similar articles, of copper or of iron or steel with heads of
copper; screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins,
washers (including spring washers) and similar articles, of copper"
13375,7415.10,,"Nails and tacks, Drawing pins, staples and similar articles"
13376,7415.10.00,,"Nails and tacks, drawing pins, staples and similar articles <br> Other
articles, not threaded:"
13377,7415,,washers (including Spring washers)
13378,7415.21.00,,Washers (including spring washers)
13379,7415,,Other
13380,7415.29.00,,Other <br> Other threaded articles:
13381,7415,,-- Screws; bolts and nuts
13382,7415.33.10,,Bolts and Nuts
13383,7415.33.90,,Other
13384,7415,,Other
13385,7415.39.10,,Rivets (excluding tubular or bifurcated)
13386,7415.39.90,,Other
13387,7418,,"Table, kitchen or other household articles and parts thereof, of
copper; pot scourers and scouring or polishing pads, gloves and the
like, of copper; sanitary ware and parts thereof, of copper.<br> table,
kitchen or other household articles and parts thereof; put scourers
and scouring or polishing pads, gloves and the like"
13388,7418.10,,"Table, kitchen or other household articles and parts thereof, of
copper; pot scourers and scouring or polishing pads, gloves and the
like,"
13389,7418.10 10,,"Pot scourers and scouring or polishing pads, gloves and the like"
13390,7418,,Of brass
13391,7418,,Of copper
13392,7418.10.23,,Of other copper alloys
13393,7418,,E.P.N.S. Ware
13394,,,Other
13395,74181031,,Of E.P.N.S
13396,74181039,,Other
13397,7418.10.90,,Parts
13398,7418.20,,Sanitary ware and Parts thereof
13399,7418.20.10,,Sanitary ware
13400,7418.20.20,,Parts of sanitary ware
13401,7419,,Other articles of copper.
13402,7419.10,,chain and Parts thereof
13403,7419.10.10,,Chain <br> Parts:
,,,
SL NO,HS CODE,,DESCRIPTION
13404,7419.10.21,,Of copper chains
13405,7419.10.29,,Other <br> Other:
13406,7420,,"cast, moulded, stamped or forged, but Not further Worked"
13407,7419.91.00,,"Cast, moulded, stamped or forged, but not further worked"
13408,7420,,Other
13409,7419.99.10,,"Reservoirs, tanks, vats and similar containers of a capacity above 300 l"
13410,7419.99.20,,Articles of copper alloys electro-plated with nickel-silver
13411,7419.99.30,,Articles of brass
13412,7419.99.40,,Copper worked articles
13413,7419.99.90,,Other articles of copper
13414,7501,,"Nickel mattes, nickel oxide sinters and other intermediate products
of nickel metallurgy."
13415,7501.10,,nickel mattes
13416,7501.10.00,,Nickel mattes
13417,7501.20,,"nickel oxide sinters and Other intermediate Products of nickel
metallurgy"
13418,7501.20.00,,Nickel oxide sinters and other intermediate products of nickel metallurgy
13419,7502,,Unwrought nickel.
13420,7502.10,,"nickel, Not alloyed"
13421,7502.10.00,,"Nickel, not alloyed"
13422,7502.20,,nickel alloys
13423,7502.20.10,,Cupro-nickel containing more than 40 per cent by weight of nickel
13424,7502.20.20,,Monel metal including ‘K’ monel
13425,7502.20.30,,Nickel alloys containing more than 40 per cent by weight of nickel
13426,7502.20.40,,"Nickel alloys containing more than 10 % but not more than 40% by weight
of nickel"
13427,7502.20.90,,Other
13428,7503,,Nickel waste and scrap.
13429,7503.00,,Nickel waste and scrap.
13430,7503.00.10,,"Nickel scrap, namely the following: New nickel scrap covered by ISRI
Code word Aroma; Old nickel scrap covered by ISRI Code word Burly;
New cupro nickel clips and solids covered by ISRI Code word Dandy;
Cupro nickel solids covered by ISRI code word Daunt' soldered cupro-
nickel solids covered by ISRI code word Delta"" cupro nickel spinnings,
turnings, borings covered by ISRI code word Decoy' miscellaneous nickel
copper and nickel copper iron covered by ISRI code word Depth"" new
rmonel clippings solids covered by ISRI code word Hitch new mixed
monel solids covered by ISRI code word Hitch new mixed monel solids
and clippings covered by ISRI code word House old monel sheet and
solids covered byu ISRI code word Ideal k-monel solids covered by ISRI
code word Indian soldered monel sheet and solids covered by ISRI code
word Junto monel castings covered by ISRI code Lemon monel turnings
covered by ISRI code word Lemur' nickel scrap obtained by breaking up
of ships, boats and other floating structures,Nickel-iron batteries to sold
free."
13431,7503.00.90,,Other
13432,7504,,Nickel powders and flakes.
13433,7504.00,,Nickel powders and flakes.
13434,7504.00.00,,NICKEL POWDERS AND FLAKES
13435,7505,,"Nickel bars, rods, profiles and wire. <br> bars, rods and profiles"
,,,
SL NO,HS CODE,,DESCRIPTION
13436,7505,,"of nickel, Not alloyed"
13437,7505.11.10,,Hollow bars
13438,7505.11.20,,Other bar rods and profiles
13439,7505,,of nickel alloys
13440,7505.12.10,,Hollow bars
13441,7505.12.20,,"Other bar, rods and profiles <br> Wire:"
13442,7505,,"of nickel, Not alloyed"
13443,7505.21.00,,"Of nickel, not alloyed"
13444,7505,,of nickel alloys
13445,7505.22.00,,Of nickel alloys
13446,7506,,"Nickel plates, sheets, strip and foil."
13447,7506.10,,"of nickel, Not alloyed"
13448,7506.10.00,,"Of nickel, not alloyed"
13449,7506.20,,of nickel alloys
13450,7506.20.00,,Of nickel alloys
13451,7507,,"Nickel tubes, pipes and tube or pipe fittings (for example, couplings,
elbows, sleeves).<br> tubes and pipes"
13452,7507,,"of nickel, Not alloyed"
13453,7507.11.00,,"Of nickel, not alloyed"
13454,7507,,of nickel alloys
13455,7507.12.00,,Of nickel alloys
13456,7507.20,,tube or pipe fittings
13457,7507.20.00,,Tube or pipe fittings
13458,7508,,Other articles of nickel.
13459,7508.10,,"cloth, grill and netting, of nickel Wire"
13460,7508.10.00,,"Cloth, grill and netting, of nickel wire"
13461,7508.90,,Other
13462,7508.90.10,,Electroplating anodes of nickel
13463,7508.90.20,,Blanks ordinarily used for manufacturing tubes & pipes of nickel
13464,7508.90.30,,Nickel screen
13465,7508.90.90,,Other articles of nickel and nickel alloy
13466,7601,,Unwrought aluminium.
13467,7601.10,,"aluminium, Not alloyed"
13468,7601.10.10,,Ingots
13469,7601.10.20,,Billets
13470,7601.10.30,,Wire-bars
13471,7601.10.40,,Wire-rods
13472,7601.10.90,,Other
13473,7601.20,,aluminium alloys
13474,7601.20.10,,Ingots
13475,7601.20.20,,Billets
13476,7601.20.30,,Wire-bars
13477,7601.20.40,,Wire-rods
13478,7601.20.90,,Other
13479,7602,,Aluminium waste and scrap.
13480,7602.00,,Aluminium waste and scrap.
,,,
SL NO,HS CODE,,DESCRIPTION
13481,7602.00.10,,"Aluminium scrap, namely the following: <br> Clean aluminium lithographic
sheets covered by ISRI Code word Tablet; <br> New, Clean aluminium
lithographic sheets covered by ISRI Code word Tabloid; <br> Mixed low
copper aluminium clippings and solids covered"
13482,7602.00.90,,Other waste and scrap
13483,7603,,Aluminium powders and flakes.
13484,7603.10,,Powders of Non-lamellar structure
13485,7603.10.10,,Aluminium powder for thermit process
13486,7603.10.90,,Other
13487,7603.20,,- Powders of lamellar structure; flakes
13488,7603.20.00,,Powders of lamellar structure; flakes
13489,7604,,"Aluminium bars, rods and profiles."
13490,7604.10,,"of aluminium, Not alloyed"
13491,7604.10.10,,Wire rods
13492,7604.10.20,,"Bars and rods,other than wire rods <br> Profiles:"
13493,7604.10.31,,Hollow
13494,7604.10.39,,Other <br> Of aluminium alloys:
13495,7604,,Hollow profiles
13496,7604.21.00,,Hollow profiles
13497,7604,,Other
13498,7604.29.10,,Hard drawn bare aluminium conductors steel re-inforced (A.C.S.R.)
13499,7604.29.20,,Wire rods
13500,7604.29.30,,"Bars and rods,other than wire rods"
13501,7604.29.90,,Other
13502,7605,,Aluminium wire.
13503,7605,,-- Of which the maximum cross-sectional dimension exceeds 7 mm
13504,7605.11.00,,Of which the maximum cross-sectional dimension exceeds 7 mm
13505,7605,,Other
13506,7605.19.10,,"Of which the maximum cross-sectional dimension exceeds 6 mm but
does not exceed 7 mm <br> Other:"
13507,7605.19.91,,Hard drawn bare-solid
13508,7605.19.99,,Other <br> Of aluminium alloys:
13509,7605,,-- Of which the maximum cross-sectional dimension exceeds 7 mm
13510,7605.21.00,,Of which the maximum cross-sectional dimension exceeds 7 mm
13511,7605,,Other
13512,7605.29.10,,"Of which the maximum cross-sectional dimension exceeds 6 mm but
does not exceed 7 mm"
13513,7605.29.90,,Other
13514,7606,,"Aluminium plates, sheets and strip, of a thickness exceeding 0.2
mm.<br> rectangular (including square)"
13515,7606,,"of aluminium, Not alloyed"
13516,7606.11.10,,Electrolytic plates or sheets
13517,7606.11.90,,Other
13518,7606,,of aluminium alloys
13519,7606.12.00,,Of aluminium alloys <br> Other:
13520,7607,,"of aluminium, Not alloyed"
13521,7606.91.10,,Circles
,,,
SL NO,HS CODE,,DESCRIPTION
13522,7606.91.20,,Electrolytic plates or sheets
13523,7606.91.90,,Other
13524,7607,,of aluminium alloys
13525,7606.92.10,,Circles
13526,7606.92.90,,Other
13527,7607,,"Aluminium foil (whether or not printed or backed with paper,
paperboard, plastics or similar backing materials) of a thickness
(excluding any backing) not exceeding 0.2 mm. <br> not backed"
13528,7607,,Rolled but Not further Worked
13529,7607.11.10,,Ordinarily used for tea chest lining
13530,7607.11.90,,Other
13531,7607,,Other
13532,7607.19.10,,Ordinarily used for tea chest lining <br> Other:
13533,7607.19.91,,Plain
13534,7607.19.92,,Embossed
13535,7607.19.93,,Perforated or cut-to-shape
13536,7607.19.94,,Coated
13537,7607.19.95,,Printed
13538,7607.19.99,,Other
13539,7607.20,,Backed
13540,7607.20.10,,Ordinarily used for tea chest lining
13541,7607.20.90,,Other
13542,7608,,Aluminium tubes and pipes.
13543,7608.10,,"of aluminium, Not alloyed"
13544,7608.10.00,,"Of aluminium, not alloyed"
13545,7608.20,,of aluminium alloys
13546,7608.20.00,,Of aluminium alloys
13547,7609,,"Aluminium tube or pipe fittings (for example, couplings, elbows,
sleeves)."
13548,7609.00,,"Aluminium tube or pipe fittings (for example, couplings, elbows,
sleeves)."
13549,7609.00.00,,"Aluminium tube or pipe fittings (for example, couplings, elbows, sleeves)"
13550,7610,,"Aluminium structures (excluding prefabricated buildings of heading
94.06) and parts of structures (for example, bridges and bridge-
sections, towers, lattice masts, roofs, roofing frameworks, doors
and windows and their frames and thresholds for doors, balustraids
, pillars and columns); aluminium plates. rods, profiles, tubes and
the like , prepared for use in structures"
13551,7610.10,,"Doors, windows and their frames and thresholds for Doors"
13552,7610.10.00,,"Doors, windows and their frames and thresholds for doors"
13553,7610.90,,Other
13554,7610.90.10,,Structures
13555,7610.90.20,,"Parts of structures, not elsewhere specified"
13556,7610.90.30,,"Aluminium plates, rods, profiles, tubes and the like prepared for use in
structure"
13557,7610.90.90,,Other
13558,7611,,"Aluminium reservoirs, tanks, vats and similar containers, for any
material (other than compressed or liquefied gas), of a capacity
exceeding 300 l, whether or not lined or heat-insulated, but not fitted
with mechanical or thermal equipment."
,,,
SL NO,HS CODE,,DESCRIPTION
13559,7611.00,,"Aluminium reservoirs, tanks, vats and similar containers, for any
material (other than compressed or liquefied gas), of a capacity
exceeding 300 l, whether or not lined or heat-insulated, but not fitted
with mechanical or thermal equipment."
13560,7611.00.00,,"Aluminium reservoirs, tanks, vats and similar containers, for any material
(other than compressed or liquefied gas), of a capacity exceeding 300L,
whether or not lined or heat-insulated, but not fitted with mechanical or
thermal equipment"
13561,7612,,"Aluminium casks, drums, cans, boxes and similar containers
(including rigid or collapsible tubular containers), for any material
(other than compressed or liquefied gas), of a capacity not
exceeding 300 l, whether or not lined or heat-insulated, but not f"
13562,7612.10,,Collapsible Tubular containers
13563,7612.10.10,,Plain
13564,7612.10.20,,Lacquered
13565,7612.10.30,,Printed
13566,7612.10.90,,Other
13567,7612.90,,Other
13568,7612.90.10,,Plain
13569,7612.90.20,,Lacquered
13570,7612.90.30,,Printed
13571,7612.90.90,,Other
13572,7613,,Aluminium containers for compressed or liquefied gas.
13573,7613.00,,Aluminium containers for compressed or liquefied gas.
13574,7613.00.11,,Plain
13575,7613.00.12,,Lacquered
13576,7613.00.13,,Printed
13577,7613.00.19,,Other <br> High Pressure Cylinders:
13578,7613.00.21,,Plain
13579,7613.00.22,,Lacquered
13580,7613.00.23,,Printed
13581,7613.00.29,,Other <br> Other:
13582,7613.00.91,,Plain
13583,7613.00.92,,Lacquered
13584,7613.00.93,,Printed
13585,7613.00.99,,Other
13586,7614,,"Stranded wire, cables, plaited bands and the like, of aluminium, not
electrically insulated."
13587,7614.10,,with steel core
13588,7614.10.00,,With steel core
13589,7614.90,,Other
13590,7614.90.00,,Other
13591,7615,,"Table, kitchen or other house-hold articles and parts thereof, of
aluminiu.:Pot scourers and scouring or polishing pads, gloves and
the like, of aluminium: Sanitary ware and parts thereof , of aluminium"
13592,7615,,"Table, kitchen or other house-hold articles and parts thereof, of
aluminiu.:Pot scourers and scouring or polishing pads, gloves and the like,"
13593,,,"Pressure cookers, solar collectors;"
13594,7615.10.11,,"Pressure cookers,"
13595,7615.10.12,,Solar collectors
,,,
SL NO,HS CODE,,DESCRIPTION
13596,,,Utensils;
13597,7615.10.21,,Non - stick
13598,7615.10.29,,Other
13599,7615.10.30,,"Other table, kitchen or household articles"
13600,7615.10.40,,"Pot scourers and scouring or polishing pads, gloves and the like"
13601,7615.10.90,,Part
13602,761520,,Sanitary ware of aluminium and aluminium alloys for indoor use
13603,76152010,,Sanitay ware of aluminium and aluminium alloys for indoor use
13604,76152020,,Parts
13605,7615.20.90,,Other
13606,7616,,Other articles of aluminium.
13607,7616.10,,"- Nails, tacks, staples (other than those of heading 83.05), screws,
bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and
similar articles"
13608,7616.10.00,,"Nails, tacks, staples (other than those of heading 8305), screws, bolts,
nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles
<br> Other:"
13609,7617,,"cloth, grill, netting and fencing, of aluminium Wire"
13610,7616.91.00,,"Cloth, grill, netting and fencing, of aluminium wire"
13611,7617,,Other
13612,7616.99.10,,Expanded metal of aluminium and aluminium alloys
13613,7616.99.20,,Chains
13614,7616.99.30,,Bobbins
13615,7616.99.90,,Other
13616,7801,,Unwrought lead.
13617,7801.10,,refined lead
13618,7801.10.00,,Refined lead <br> Other:
13619,7802,,containing by weight antimony as the principal Other element
13620,7801.91.00,,Containing by weight antimony as the principal other element <br> Other:
13621,7802,,Other
13622,7801.99.10,,Pig lead
13623,7801.99.20,,Unrefined lead
13624,7801.99.30,,Unrefined lead alloys
13625,7801.99.90,,Other
13626,7802,,Lead waste and scrap.
13627,7802.00,,Lead waste and scrap.
13628,7802.00.10,,"Lead scrap, namely the following; Scrap lead-soft covered by ISRI Code
word 'Racks; Mixed hard / soft scrap lead covered by ISRI Code word
Radio; Lead covered copper cable covered by ISRI Code word Relay;
Wheel weights covered by ISRI Code word 'roses' Mixed mommon babbit
covered by ISRI code word 'Roses'"
13629,7802.00.90,,Other
13630,7804,,"Lead plates, sheets, strip and foil; lead powders and flakes."
13631,,,"Plates , sheets, strip and foil :"
13632,7804,,"-- Sheets, strip and foil of a thickness (excluding any backing) not
exceeding 0.2 mm"
13633,7804.11.10,,Sheets and strip
13634,7804.11.20,,Foil
13635,7804,,Other
13636,7804.19.10,,Plates
,,,
SL NO,HS CODE,,DESCRIPTION
13637,7804.19.90,,Other
13638,7804.20,,Powders and Flakes
13639,7804.20.00,,Powders and flakes
13640,7806,,Other articles of lead.
13641,7806.00,,Other articles of lead.
13642,7806.00.10,,Sanitary fixtures
13643,7806.00.20,,Indian lead seals
13644,7806.00.30,,Blanks
13645,7806.00.90,,Other
13646,7901,,Unwrought zinc.
13647,,,"Zinc, not alloyed :"
13648,7901,,-- Containing by weight 99.99% or more of zinc
13649,7901.11.00,,Containing by weight 99.99% or more of zinc
13650,7901,,-- Containing by weight less than 99.99% of zinc
13651,7901.12.00,,Containing by weight less than 99.99% of zinc
13652,7901.20,,zinc alloys
13653,7901.20.10,,"Mozak or alloys of zinc and aluminium containing not less than 94% by
weight of zinc"
13654,7901.20.90,,Other
13655,7902,,Zinc waste and scrap.
13656,7902.00,,Zinc waste and scrap.
13657,7902.00.10,,"Zinc scrap, namely the following: <br> Old zinc die case scrap covered
by ISRI Code word Saves; <br> New zinc die case scrap covered by ISRI
Code word Scabs; <br> New plated zinc die cast scrap covered by ISRI
Code word Scope; <br> Zinc die cast automoti"
13658,7902.00.90,,Other
13659,7903,,"Zinc dust, powders and flakes."
13660,7903.10,,zinc dust
13661,7903.10.00,,Zinc dust
13662,7903.90,,Other
13663,7903.90.00,,Other
13664,7904,,"Zinc bars, rods, profiles and wire."
13665,7904.00,,"Zinc bars, rods, profiles and wire."
13666,,,Bars and rods :
13667,7904.00.11,,Hollow bars
13668,7904.00.12,,"Rods, including wire rods"
13669,7904.00.19,,Other <br> profiles:
13670,7904.00.21,,Hollow
13671,7904.00.22,,"Angles, shapes and sections"
13672,7904.00.29,,Other
13673,7904.00.30,,Wire
13674,7905,,"Zinc plates, sheets, strip and foil."
13675,7905.00,,"Zinc plates, sheets, strip and foil."
13676,7905.00.10,,Calots
13677,7905.00.20,,Plates
13678,7905.00.30,,"Sheets, strip and circles"
13679,7905.00.40,,Foil
13680,7907,,Other articles of zinc.
13681,7907.00,,Other articles of zinc.
,,,
SL NO,HS CODE,,DESCRIPTION
13682,7907.00.10,,Sanitary fixtures
13683,7907.00.90,,Other
13684,8001,,Unwrought tin.
13685,8001.10,,"tin, Not alloyed"
13686,8001.10.10,,Block tin
13687,8001.10.90,,"Ingots, pigs, slabs and other primary forms of tin"
13688,8001.20,,tin alloys
13689,8001.20.00,,Tin alloys
13690,8002,,Tin waste and scrap.
13691,8002.00,,Tin waste and scrap.
13692,8002.00.10,,"Tin scrap, namely the following: <br> Block tin covered by ISRI Code
word Ranch; <br> High tin base babbit covered by ISRI Code word
Raves; <br> Pewter covered by ISRI Code word Ranks."
13693,8002.00.90,,Other
13694,8003,,"Tin bars, rods, profiles and wire."
13695,8003.00,,"Tin bars, rods, profiles and wire."
13696,8003.00.10,,Hollow bars
13697,8003.00.20,,"Bars,other than hollow bars and rods"
13698,8003.00.30,,Profiles
13699,8003.00.40,,Wires
13700,8007,,Other articles of tin.
13701,8007.00,,Other articles of tin.
13702,8007.00.10,,Blanks
13703,8007.00.90,,Other
13704,8101,,"Tungsten (wolfram) and articles thereof, including waste and scrap."
13705,8101.10,,Powders
13706,8101.10.00,,Powders <br> Other:
13707,8102,,"Unwrought tungsten, including bars and rods obtained simply by
sintering"
13708,8101.94.00,,"Unwrought tungsten, including bars and rods obtained simply by sintering"
13709,8102,,Wire
13710,8101.96.00,,Wire
13711,8102,,Waste and scrap
13712,8101.97.00,,Waste and scrap
13713,8102,,Other
13714,8101.99.10,,Tungsten filament
13715,8101.99.90,,Other
13716,8102,,"Molybdenum and articles thereof, including waste and scrap."
13717,8102.10,,Powders
13718,8102.10.00,,Powders <br> Other:
13719,8103,,"Unwrought molybdenum, including bars and rods obtained simply
by sintering"
13720,8102.94.00,,"Unwrought molybdenum, including bars and rods obtained simply by
sintering;"
13721,8103,,"bars and rods, Other than those obtained simply by sintering,
profiles, Plates, sheets, strip and foil"
13722,8102.95.10,,Hollow bars
13723,8102.95.90,,Other
13724,8103,,Wire
,,,
SL NO,HS CODE,,DESCRIPTION
13725,8102.96.00,,Wire
13726,8103,,Waste and scrap
13727,8102.97.00,,Waste and scrap
13728,8103,,Other
13729,8102.99.00,,Other
13730,8103,,"Tantalum and articles thereof, including waste and scrap."
13731,8103.20,,"- Unwrought tantalum, including bars and rods obtained simply by
sintering; powders"
13732,8103.20.10,,Hollow bars
13733,8103.20.90,,Other
13734,8103.30,,Waste and scrap
13735,8103.30.00,,Waste and scrap
13736,8103.90,,Other
13737,8103.90.00,,Other
13738,8104,,"Magnesium and articles thereof, including waste and scrap."
13739,,,Unwrought magnesium :
13740,8104,,-- Containing at least 99.8% by weight of magnesium
13741,8104.11.00,,Containing at least 99.8% by weight of magnesium
13742,8104,,Other
13743,8104.19.00,,Other
13744,8104.20,,Waste and scrap
13745,8104.20.10,,"Magnesium scrap, namely the following : magnesium clips covered by
ISRI code word 'wafer'; magnesium scrap covered by ISRI code word
'Walnut'; magnesium engraver plates covered by ISRI code word 'Wine';
magnesium dock boards covered by ISRI code word 'Wood'; magnesium
turninigs covered by ISRI code word 'world'"
13746,8104.20.90,,Other
13747,8104.30,,"- Raspings, turnings and granules, graded according to size;
powders"
13748,8104.30.10,,"Raspings, turnings and granules graded according to size"
13749,8104.30.20,,Powders
13750,8104.90,,Other
13751,8104.90.10,,"Other magnesium and magnesium base alloys, wrought"
13752,8104.90.20,,Flakes
13753,8104.90.30,,Wire
13754,8104.90.90,,Other
13755,8105,,"Cobalt mattes and other intermediate products of cobalt metallurgy;
cobalt and articles thereof, including waste and scrap."
13756,8105.20,,"- Cobalt mattes and other intermediate products of cobalt
metallurgy; unwrought cobalt; powders"
13757,8105.20.10,,Cobalt mattes and other intermediate products of cobalt metallurgy
13758,8105.20.20,,Cobalt unwrought
13759,8105.20.30,,Powders
13760,8105.30,,Waste and scrap
13761,8105.30.00,,Waste and scrap
13762,8105.90,,Other
13763,8105.90.00,,Other
13764,8106,,"Bismuth and articles thereof, including waste and scrap."
13765,8106.00,,"Bismuth and articles thereof, including waste and scrap."
,,,
SL NO,HS CODE,,DESCRIPTION
13766,8106.00.10,,"Bismuth and bismuth alloys, unwrought"
13767,8106.00.20,,"Waste and scrap of bismuth and bismuth alloys, including bismuth powder"
13768,8106.00.30,,"Bismuth, wrought"
13769,8106.00.90,,Other
13770,8107,,"Cadmium and articles thereof, including waste and scrap."
13771,8107.20,,- Unwrought cadmium; powders
13772,8107.20.00,,Unwrought cadmium; powders
13773,8107.30,,Waste and scrap
13774,8107.30.00,,waste and scrap;
13775,8107.90,,Other
13776,8107.90.10,,"Cadmium, wrought"
13777,8107.90.90,,Other
13778,8108,,"Titanium and articles thereof, including waste and scrap."
13779,8108.20,,- Unwrought titanium; powders
13780,8108.20.00,,Unwrought titanium; powders
13781,8108.30,,Waste and scrap
13782,8108.30.00,,waste and scrap;
13783,8108.90,,Other
13784,8108.90.10,,"Titanium, wrought"
13785,8108.90.90,,Other
13786,8109,,"Zirconium and articles thereof, including waste and scrap."
13787,8109.20,,- Unwrought zirconium; powders
13788,8109.20.00,,Unwroght zirconium; powders
13789,8109.30,,Waste and scrap
13790,8109.30.00,,Waste and scrap
13791,8109.90,,Other
13792,8109.90.00,,Other
13793,8110,,"Antimony and articles thereof, including waste and scrap."
13794,8110.10,,- Unwrought antimony; powders
13795,8110.10.00,,Unwrought antimony; powders
13796,8110.20,,Waste and scrap
13797,8110.20.00,,Waste and scrap
13798,8110.90,,Other
13799,8110.90.00,,Other
13800,8111,,"Manganese and articles thereof, including waste and scrap."
13801,8111.00,,"Manganese and articles thereof, including waste and scrap."
13802,8111.00.10,,Unwrought manganese and manganese base alloys
13803,8111.00.20,,Waste and scrap of manganese base alloys
13804,8111.00.30,,Wrought manganese
13805,8111.00.90,,Other
13806,8112,,"Beryllium, chromium, germanium, vanadium, gallium, hafnium,
indium, niobium (columbium), rhenium and thallium, and articles of
these metals, including waste and scrap."
13807,,,Beryllium :
13808,8112,,-- Unwrought; powders
13809,8112.12.00,,Unwrought; powders
13810,8112,,Waste and scrap
13811,8112.13.00,,Waste and scrap
13812,8112,,Other
,,,
SL NO,HS CODE,,DESCRIPTION
